recipient,date_stratum,fold,state,run,family,match_candidates,pop_bank_candidates,pop_bank_owners,support_patch_count,support_time_coverage_seconds,query_patch_count,query_time_coverage_seconds,annotation_groups,annotation_rows,mapped_channel_names,failed_channel_names,mean_mask_channels,mean_mask_time_fraction,empty_masks,wrong_donor,wrong_candidates
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,1,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,8,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,13,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,16,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,18,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,20,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,21,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,22,16
23,same-day,4,close_base,2,head_motion,16,144,9,16,32.0,4,7.999999999999993,11,175,175,,15.909090909090908,0.4509090909090909,0,26,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,1,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,8,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,13,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,16,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,18,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,20,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,21,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,22,16
23,same-day,4,close_base,2,chewing,16,144,9,16,32.0,4,7.999999999999993,2,2,2,,34.0,0.5,0,26,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,1,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,8,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,13,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,16,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,18,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,20,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,21,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,22,16
23,same-day,4,close_base,2,tongue,16,144,9,16,32.0,4,7.999999999999993,0,0,0,,0.0,0.0,0,26,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,1,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,8,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,13,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,16,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,18,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,20,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,21,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,22,16
23,same-day,4,close_base,2,swallowing,16,144,9,16,32.0,4,7.999999999999993,2,29,29,,14.5,0.5,0,26,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,1,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,8,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,13,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,16,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,18,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,20,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,21,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,22,16
23,same-day,4,close_base,2,facial_emg,16,144,9,16,32.0,4,7.999999999999993,2,30,30,,15.0,0.5,0,26,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,1,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,8,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,13,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,16,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,18,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,20,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,21,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,22,16
23,same-day,4,close_base,3,head_motion,16,144,9,16,32.0,4,8.0,10,161,161,,16.1,0.454,0,26,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,1,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,8,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,13,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,16,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,18,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,20,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,21,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,22,16
23,same-day,4,close_base,3,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,26,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,20,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
23,same-day,4,close_base,3,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,26,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,1,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,8,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,13,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,16,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,18,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,20,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,21,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,22,16
23,same-day,4,close_base,3,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.456,0,26,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,1,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,8,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,13,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,16,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,18,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,20,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,21,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,22,16
23,same-day,4,close_base,3,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,26,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,1,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,8,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,13,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,16,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,18,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,20,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,21,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,22,16
23,same-day,4,close_base,4,head_motion,16,144,9,16,32.0,4,8.0,8,121,121,,15.125,0.416,0,26,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,1,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,8,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,13,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,16,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,18,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,20,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,21,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,22,16
23,same-day,4,close_base,4,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,26,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,20,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
23,same-day,4,close_base,4,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,26,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,1,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,8,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,13,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,16,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,18,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,20,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,21,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,22,16
23,same-day,4,close_base,4,swallowing,16,144,9,16,32.0,4,8.0,2,24,24,,12.0,0.5,0,26,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,1,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,8,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,13,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,16,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,18,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,20,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,21,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,22,16
23,same-day,4,close_base,4,facial_emg,16,144,9,16,32.0,4,8.0,2,36,36,,18.0,0.5,0,26,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,1,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,8,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,13,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,16,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,18,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,20,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,21,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,22,16
23,same-day,4,close_base,5,head_motion,16,144,9,16,32.0,4,8.0,7,139,139,,19.857142857142858,0.4422857142857143,0,26,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,1,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,8,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,13,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,16,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,18,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,20,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,21,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,22,16
23,same-day,4,close_base,5,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,26,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,20,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
23,same-day,4,close_base,5,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,26,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,1,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,8,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,13,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,16,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,18,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,20,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,21,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,22,16
23,same-day,4,close_base,5,swallowing,16,144,9,16,32.0,4,8.0,2,31,31,,15.5,0.5,0,26,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,1,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,8,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,13,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,16,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,18,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,20,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,21,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,22,16
23,same-day,4,close_base,5,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,26,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,1,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,8,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,13,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,16,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,18,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,20,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,21,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,22,16
23,same-day,4,close_base,6,head_motion,16,144,9,16,32.0,4,8.0,13,217,217,,16.692307692307693,0.43538461538461537,0,26,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,1,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,8,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,13,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,16,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,18,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,20,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,21,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,22,16
23,same-day,4,close_base,6,chewing,16,144,9,16,32.0,4,8.0,2,2,2,,34.0,0.5,0,26,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,1,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,8,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,13,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,16,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,18,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,20,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,21,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,22,16
23,same-day,4,close_base,6,tongue,16,144,9,16,32.0,4,8.0,0,0,0,,0.0,0.0,0,26,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,1,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,8,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,13,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,16,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,18,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,20,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,21,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,22,16
23,same-day,4,close_base,6,swallowing,16,144,9,16,32.0,4,8.0,1,12,12,,12.0,0.5,0,26,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,1,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,8,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,13,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,16,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,18,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,20,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,21,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,22,16
23,same-day,4,close_base,6,facial_emg,16,144,9,16,32.0,4,8.0,2,32,32,,16.0,0.5,0,26,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,1,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,2,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,5,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,6,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,8,16
26,multi-date,0,open_base,2,head_motion,16,224,14,16,32.0,4,8.0,34,197,197,,5.794117647058823,0.5,0,13,16
